         MJD         m       dm   uJy  duJy F  err    chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   __tmp_SN  c1_mean c1_mean_err c1_stdev c1_stdev_err c1_X2norm c1_Nvalid c1_Nnan  c2_mean c2_mean_err c2_stdev c2_stdev_err c2_X2norm c2_Ngood c2_Nclip c2_Nmask c2_Nnan
59360.558511 17.789888 0.160127   278    41 o    0     0.62 299.61892 62.13773  6949.27  4344.85  2.46 1.86  42.3 -0.426    18.36 18.61 02a59360o0698o 0x000000   6.780488    -6.52       13.35    29.40         7.86      0.74         7       0    -3.46       15.43    32.01        10.12      0.90        5        0        2       0
59360.562241 17.883650 0.153280   255    36 o    0     1.18 299.61892 62.13773  6886.12  4269.67  2.45 1.91  42.7 -0.432    18.32 18.60 02a59360o0706o 0x000000   7.083333    28.63       13.77    56.86        15.20      2.38         7       0    12.17       15.26    49.96        14.42      1.61        6        0        1       0
59360.567501 17.546052 0.102958   348    33 o    0     1.54 299.61892 62.13773  6870.91  4388.51  2.44 1.89  41.5 -0.418    18.24 18.59 02a59360o0717o 0x000000  10.545455     6.02       13.31    20.41         5.46      0.33         7       0     2.23       14.33    18.82         5.43      0.29        6        0        1       0
59362.531490 17.870951 0.088374   258    21 o    0     0.56 299.61892 62.13773  5297.23  9726.85  1.87 1.77 -60.7 -0.421    19.16 19.54 01a59362o0483o 0x000000  12.285714     0.25        7.53    23.36         6.24      1.30         7       0     0.25        7.53    23.36         6.24      1.30        7        0        0       0
59362.533340 17.841885 0.069651   265    17 o    0     1.08 299.61892 62.13773  5282.68  9685.06  1.86 1.79 -10.9 -0.398    19.18 19.54 01a59362o0487o 0x000000  15.588235    15.36        6.67    19.66         5.26      1.15         7       0    15.36        6.67    19.66         5.26      1.15        7        0        0       0
59362.536104 17.875167 0.071819   257    17 o    0     1.21 299.61892 62.13773  5334.34  9765.37  1.84 1.75 -50.0 -0.416    19.20 19.53 01a59362o0493o 0x000000  15.117647    -4.20        6.00    12.74         3.40      0.66         7       0    -4.20        6.00    12.74         3.40      0.66        7        0        0       0
59362.558042 17.755295 0.079444   287    21 o    0     0.88 299.61892 62.13773  5354.43  9648.15  1.81 1.71 -45.0 -0.415    19.20 19.55 01a59362o0540o 0x000000  13.666667     4.60        6.61     9.29         2.48      0.28         7       0     4.60        6.61     9.29         2.48      0.28        7        0        0       0
59364.545082 17.958558 0.104924   238    23 o    0     0.91 299.61892 62.13773  5923.55  8879.65  2.50 2.02  45.6 -0.429    19.09 19.89 02a59364o0661o 0x000010  10.347826    12.66        8.73    40.28        10.77      3.09         7       0    -2.21        9.44    11.84         3.42      0.26        6        0        1       0
59364.549212 18.079051 0.107044   213    21 o    0     1.55 299.61892 62.13773  5946.79  8918.15  2.36 2.09  49.7 -0.430    19.10 19.88 02a59364o0670o 0x400220  10.142857    29.79        7.33    22.03         5.89      1.30         7       0    29.79        7.33    22.03         5.89      1.30        7        0        0       0
59364.552420 17.821591 0.084446   270    21 o    0     1.35 299.61892 62.13773  5883.76  8841.02  2.31 2.03  48.2 -0.442    19.13 19.91 02a59364o0677o 0x000000  12.857143    20.28        7.48    25.31         6.76      1.60         7       0    20.28        7.48    25.31         6.76      1.60        7        0        0       0
59364.562246 17.922662 0.088271   246    20 o    0     1.38 299.61892 62.13773  5860.51  8962.54  2.45 2.03  44.1 -0.428    19.12 19.92 02a59364o0698o 0x000030  12.300000   595.36        7.69  1504.74       402.16   5624.32         7       0     7.68        8.33    21.46         6.20      0.97        6        0        1       0
59368.501156 16.069351 0.011210  1356    14 o    0   298.19 299.61892 62.13773  5920.88  8879.40  2.74 2.66 -75.5 -0.419    19.26 20.77 02a59368o0561o 0x180031  96.857143   182.66        5.28   448.92       119.98   1038.31         7       0   -18.62        6.68    15.72         5.56      1.49        4        2        1       0
59368.507591 18.136622 0.085999   202    16 o    0     3.08 299.61892 62.13773  5937.14  8917.24  2.74 2.38  47.5 -0.411    19.32 20.71 02a59368o0574o 0x000030  12.625000   402.88        5.00   616.06       164.65   2808.33         7       0    -4.13        6.12    15.82         5.00      1.24        5        0        2       0
59368.510792 18.197417 0.085267   191    15 o    0     2.97 299.61892 62.13773  5878.96  8841.20  2.60 2.49 -81.7 -0.425    19.30 20.69 02a59368o0581o 0x000030  12.733333   831.03        5.59  1078.49       288.24   5226.82         7       0    -9.88        7.34    16.10         5.69      1.23        4        0        3       0
59368.515919 17.718109 0.062147   297    17 o    0     1.46 299.61892 62.13773  5859.43  8958.86  2.47 2.39  81.6 -0.422    19.36 20.65 02a59368o0592o 0x001000  17.470588    -3.34        6.39    21.20         5.67      1.63         7       0    -5.43        6.78    22.00         6.35      1.79        6        0        1       0
59370.537522 17.976960 0.055679   234    12 o    0     1.19 299.61892 62.13773  2000.90  5967.31  2.45 2.20 -85.9 -0.415    19.55 20.87 01a59370o0639o 0x400220  19.500000    14.96        4.71    18.76         5.01      2.08         7       0    14.96        4.71    18.76         5.01      2.08        7        0        0       0
59370.540746 17.770534 0.049875   283    13 o    0     2.41 299.61892 62.13773  1980.85  5929.07  2.15 2.08  87.6 -0.421    19.61 20.90 01a59370o0646o 0x002030  21.769231   191.94        4.43   384.08       102.65   1378.50         7       0    -7.27        4.94    11.05         3.19      0.82        6        0        1       0
59370.546275 15.610074 0.007343  2070    14 o    0   987.71 299.61892 62.13773  2038.55  6004.26  2.35 2.14  83.4 -0.412    19.61 20.92 01a59370o0658o 0x180031 147.857143   187.61        4.28   514.31       137.46   1869.73         7       0     6.27        5.04    11.28         3.57      0.84        5        1        1       0
59370.579541 18.053859 0.064746   218    13 o    0     1.23 299.61892 62.13773  8472.00  4656.09  2.22 2.06 -86.0 -0.413    19.77 21.07 01a59370o0730o 0x002000  16.769231     6.20        4.36     8.32         2.22      0.48         7       0     6.20        4.36     8.32         2.22      0.48        7        0        0       0
59372.518057 17.958558 0.077553   238    17 o    0     0.47 299.61892 62.13773  6914.60  2753.95  2.25 2.15  78.5 -0.425    19.50 20.86 02a59372o0596o 0x080010  14.000000    11.40        5.20    22.91         6.12      2.75         7       0     3.28        5.68    13.13         3.79      0.74        6        1        0       0
59372.521261 17.927085 0.075337   245    17 o    0     0.85 299.61892 62.13773  6934.13  2792.96  2.22 2.11  76.5 -0.417    19.46 20.84 02a59372o0603o 0x000000  14.411765     6.05        5.29    16.24         4.34      1.24         7       0     3.06        5.72    15.56         4.49      1.11        6        0        1       0
59372.526786 17.918258 0.065935   247    15 o    0     1.34 299.61892 62.13773  6878.11  2720.16  2.47 2.29  60.5 -0.419    19.35 20.77 02a59372o0615o 0x400430  16.466667    26.92        5.33    43.91        11.73      9.09         7       0    -4.93        7.12     8.42         2.98      0.34        4        3        0       0
59372.537711 17.922662 0.075031   246    17 o    0     0.73 299.61892 62.13773  6860.63  2839.18  2.29 2.16  54.4 -0.422    19.47 20.81 02a59372o0638o 0x000030  14.470588   325.61        5.43   668.06       178.55   2541.94         7       0    17.22        5.98    14.81         4.28      1.04        6        0        1       0
59376.543534 18.019544 0.082033   225    17 o    0     1.02 299.61892 62.13773  3683.11  7811.48  2.01 2.00  33.8 -0.428    19.57 20.72 02a59376o0330o 0x000000  13.235294     0.82        5.03    11.64         3.11      0.67         7       0     0.82        5.03    11.64         3.11      0.67        7        0        0       0
59376.546745 18.043943 0.069092   220    14 o    0     0.98 299.61892 62.13773  3664.46  7773.56  2.11 2.03  38.4 -0.424    19.50 20.72 02a59376o0337o 0x000030  15.714286   305.87        4.94   779.17       208.24   3587.76         7       0     8.11        5.34    10.80         3.12      0.65        6        0        1       0
59376.552255 17.913871 0.074425   248    17 o    0     1.13 299.61892 62.13773  3719.32  7849.36  2.06 1.98  29.1 -0.426    19.57 20.76 02a59376o0349o 0x000000  14.588235     2.31        5.16    22.19         5.93      2.47         7       0     2.31        5.16    22.19         5.93      2.47        7        0        0       0
59376.587651 17.958558 0.068429   238    15 o    0     0.95 299.61892 62.13773  3729.54  7728.61  2.04 1.96  29.6 -0.430    19.63 20.89 02a59376o0425o 0x000030  15.866667   266.26        4.82   615.77       164.57   2571.75         7       0     4.05        5.26    19.25         5.56      2.24        6        0        1       0
59384.492592 18.115332 0.068517   206    13 o    0     1.19 299.61892 62.13773  1779.78  8993.99  2.14 1.83 -56.3 -0.468    19.58 20.91 02a59384o0517o 0x000000  15.846154     2.62        5.42    17.12         4.57      1.27         7       0     2.62        5.42    17.12         4.57      1.27        7        0        0       0
59384.494879 17.954005 0.068142   239    15 o    0     1.83 299.61892 62.13773  1799.22  9035.53  2.04 2.00 -78.4 -0.456    19.57 20.92 02a59384o0522o 0x000030  15.933333   363.34        5.30  1095.33       292.74   5442.98         7       0     1.43        5.67    11.81         3.41      0.70        6        0        1       0
59384.497623 17.944957 0.072082   241    16 o    0     1.47 299.61892 62.13773  1738.81  8952.96  2.15 1.81 -53.6 -0.475    19.59 20.90 02a59384o0528o 0x000000  15.062500     4.08        5.61    13.92         3.72      0.98         7       0     4.08        5.61    13.92         3.72      0.98        7        0        0       0
59384.502664 18.186107 0.084384   193    15 o    0     1.06 299.61892 62.13773  1717.92  9069.32  2.15 1.80 -52.9 -0.479    19.62 20.88 02a59384o0539o 0x000030  12.866667   484.00        6.08  1267.01       338.62   6263.92         7       0    -0.24        6.57    14.53         4.20      0.73        6        0        1       0
59386.528750 18.089294 0.066894   211    13 o    0     1.46 299.61892 62.13773  3562.87   462.45  2.23 2.11  56.5 -0.411    19.41 20.45 01a59386o0337o 0x080010  16.230769     9.93        5.52    24.94         6.66      3.09         7       0     1.84        6.00    17.07         4.93      1.37        6        1        0       0
59386.531974 18.024380 0.092094   224    19 o    0     1.59 299.61892 62.13773  3583.33   501.09  2.61 2.47  58.6 -0.427    19.17 20.52 01a59386o0344o 0x080030  11.789474    38.05        5.72    99.92        26.70     49.28         7       0    -9.23        7.94    16.66         5.89      1.22        4        1        2       0
59386.537089 18.191747 0.090478   192    16 o    0     0.56 299.61892 62.13773  3528.64   423.11  2.35 2.23  47.8 -0.411    19.39 20.69 01a59386o0355o 0x000030  12.000000   259.16        5.25   595.16       159.06   2044.10         7       0     3.12        5.73    18.76         5.42      1.76        6        0        1       0
59386.547255 17.963129 0.059555   237    13 o    0    10.36 299.61892 62.13773  3516.60   539.98  3.10 3.01  72.8 -0.370    19.36 21.06 01a59386o0377o 0x500231  18.230769    31.74        5.02    24.18         6.46      3.36         7       0    41.10        5.91    16.64         5.26      1.59        5        1        1       0
59388.477063 18.343209 0.227550   167    35 o    0     0.72 299.61892 62.13773  3416.71  2466.35  2.13 1.87  47.9 -0.450    18.74 19.17 02a59388o0510o 0x000000   4.771429    -8.28       13.39    31.44         8.40      0.91         7       0    -5.33       14.69    36.72        11.61      1.30        5        0        2       0
59388.478972 17.990970 0.173906   231    37 o    0     0.71 299.61892 62.13773  3437.24  2503.71  2.03 1.93  52.6 -0.452    18.60 19.01 02a59388o0514o 0x000000   6.243243    -7.84       11.42    29.31         7.83      1.06         7       0    -4.01       12.17    28.11         8.11      1.11        6        0        1       0
59388.482642 18.237955 0.135717   184    23 o    0     1.22 299.61892 62.13773  3381.30  2425.89  2.02 1.90  52.6 -0.457    18.82 19.20 02a59388o0522o 0x080010   8.000000     3.49        7.65    36.01         9.62      3.41         7       0    -9.59        8.57    28.31         8.17      1.79        6        1        0       0
59388.504436 18.079051 0.117239   213    23 o    0     1.03 299.61892 62.13773  3369.66  2541.68  2.06 1.91  45.8 -0.453    18.91 19.38 02a59388o0569o 0x000000   9.260870     8.03        9.36    34.67         9.27      1.80         7       0    17.87        9.98    18.08         5.22      0.54        6        0        1       0
59390.462490 18.424171 0.266180   155    38 o    0     0.59 299.61892 62.13773  6920.41 10131.97  1.91 1.81 -61.0 -0.373    18.48 18.44 01a59390o0485o 0x000000   4.078947     1.44       13.82    19.60         5.24      0.27         7       0     3.47       16.85    16.86         5.96      0.24        4        0        3       0
59390.464428 18.261819 0.223179   180    37 o    0     0.77 299.61892 62.13773  6908.10 10088.80  1.88 1.81 -11.6 -0.364    18.41 18.39 01a59390o0489o 0x000000   4.864865   -23.09       13.86    48.16        12.87      1.74         7       0    -8.83       16.12    49.95        15.80      1.81        5        0        2       0
59390.468111 18.169360 0.182803   196    33 o    0     0.83 299.61892 62.13773  6958.05 10172.35  1.93 1.84 -64.7 -0.378    18.49 18.44 01a59390o0497o 0x000000   5.939394     5.14       12.29    22.14         5.92      0.47         7       0     0.95       13.19    20.58         5.94      0.40        6        0        1       0
59390.474202 18.191747 0.203576   192    36 o    0     0.94 299.61892 62.13773  6976.40 10054.98  1.92 1.84 -60.4 -0.371    18.41 18.31 01a59390o0510o 0x000000   5.333333    -6.39       12.09    26.94         7.20      0.69         7       0   -11.32       13.21    26.67         7.70      0.66        6        0        1       0
59392.473015 18.110074 0.157353   207    30 o    0     0.71 299.61892 62.13773  3419.20  2464.88  2.03 1.96  70.4 -0.450    18.86 19.32 02a59392o0494o 0x000000   6.900000     6.79        8.70    20.39         5.45      0.76         7       0     3.18        9.28    18.88         5.45      0.66        6        0        1       0
59392.474844 18.163834 0.154318   197    28 o    0     0.67 299.61892 62.13773  3438.36  2504.57  2.03 1.96  61.8 -0.451    18.85 19.30 02a59392o0498o 0x000000   7.035714    13.51        9.26    39.84        10.65      2.41         7       0     4.01        9.81    25.03         7.23      1.17        6        0        1       0
59392.477590 18.317510 0.171432   171    27 o    0     0.62 299.61892 62.13773  3382.70  2425.44  2.03 1.97  65.7 -0.450    18.84 19.30 02a59392o0504o 0x000000   6.333333    24.11        9.92    31.21         8.34      1.41         7       0    25.49       10.73    34.09         9.84      1.66        6        0        1       0
59392.485886 18.014729 0.110495   226    23 o    0     1.27 299.61892 62.13773  3366.18  2542.87  2.06 1.97  51.9 -0.451    18.79 19.30 02a59392o0522o 0x000000   9.826087    15.85        8.98    28.15         7.52      1.28         7       0    13.51       10.19    30.56         8.82      1.49        6        0        1       0
59394.472656 18.226218 0.099234   186    17 o    0     1.70 299.61892 62.13773 10417.24  2048.01  2.43 2.00 -69.1 -0.390    19.47 20.25 01a59394o0497o 0x000030  10.941176   665.45        6.85  1638.19       437.83   8245.25         7       0    -7.92        8.23    21.97         6.95      1.42        5        0        2       0
59394.474960 18.280067 0.104280   177    17 o    0     0.80 299.61892 62.13773 10398.72  2006.12  2.33 1.97 -68.5 -0.393    19.48 20.24 01a59394o0502o 0x000000  10.411765     2.69        5.50    15.14         4.05      1.12         7       0     3.72        5.98    16.40         4.73      1.30        6        0        1       0
59394.487541 18.311179 0.100999   172    16 o    0     0.73 299.61892 62.13773 10073.50  8417.84  2.23 1.94  71.9 -0.387    19.48 20.29 01a59394o0529o 0x000000  10.750000    11.45        5.63    20.88         5.58      2.06         7       0     4.59        6.15    14.35         4.14      0.93        6        1        0       0
59394.490845 18.311179 0.113624   172    18 o    0     0.68 299.61892 62.13773 10095.97  8454.35  2.24 1.95  72.7 -0.384    19.46 20.27 01a59394o0536o 0x000000   9.555556     7.16        5.83    11.40         3.05      0.60         7       0     7.16        5.83    11.40         3.05      0.60        7        0        0       0
59394.497450 18.186107 0.090009   193    16 o    0     1.11 299.61892 62.13773 10453.96  2088.27  2.35 1.98 -66.5 -0.389    19.48 20.22 01a59394o0550o 0x000000  12.062500    -1.37        5.90    19.56         5.23      1.44         7       0    -1.37        5.90    19.56         5.23      1.44        7        0        0       0
59394.500214 18.631975 0.144199   128    17 o    0     1.68 299.61892 62.13773 10477.69  1971.85  2.41 2.01 -68.6 -0.392    19.46 20.21 01a59394o0556o 0x000000   7.529412   -14.50        6.63    21.89         5.85      1.22         7       0   -14.50        6.63    21.89         5.85      1.22        7        0        0       0
59394.526112 18.336727 0.096941   168    15 o    0     0.95 299.61892 62.13773 10040.47  8375.75  2.21 2.02  78.3 -0.376    19.41 20.21 01a59394o0612o 0x000000  11.200000     1.60        5.57    15.80         4.22      1.17         7       0     1.60        5.57    15.80         4.22      1.17        7        0        0       0
59394.531637 18.298627 0.106078   174    17 o    0     1.16 299.61892 62.13773 10024.58  8496.60  2.25 2.10  72.8 -0.377    19.39 20.19 01a59394o0624o 0x000000  10.235294    -9.57        5.46    12.79         3.42      0.75         7       0    -9.57        5.46    12.79         3.42      0.75        7        0        0       0
59398.436004 18.369531 0.099914   163    15 o    0     0.75 299.61892 62.13773   496.82  2092.87  2.00 1.90  57.2 -0.427    19.67 20.91 01a59398o0416o 0x000000  10.866667     5.66        4.26    11.50         3.07      0.89         7       0     5.66        4.26    11.50         3.07      0.89        7        0        0       0
59398.437845 18.214605 0.075078   188    13 o    0     0.65 299.61892 62.13773   475.17  2055.67  2.01 1.88  59.5 -0.432    19.68 20.92 01a59398o0420o 0x000000  14.461538     3.05        4.70    18.49         4.94      1.99         7       0     3.05        4.70    18.49         4.94      1.99        7        0        0       0
59398.443053 15.809917 0.007566  1722    12 o    0  1233.01 299.61892 62.13773   539.66  2130.31  1.92 1.82  63.9 -0.427    19.73 20.96 01a59398o0431o 0x100001 143.500000     2.85        4.61    21.01         5.62      2.31         7       0     2.85        4.61    21.01         5.62      2.31        7        0        0       0
59398.449574 18.249822 0.071587   182    12 o    0     0.58 299.61892 62.13773   557.25  2012.60  1.92 1.83  62.4 -0.432    19.72 20.97 01a59398o0445o 0x000000  15.166667     1.35        3.98    13.59         3.63      1.86         7       0     1.35        3.98    13.59         3.63      1.86        7        0        0       0
59398.510381 18.197417 0.079583   191    14 o    0     0.91 299.61892 62.13773   159.44  8594.15  2.07 1.77 -82.8 -0.434    19.57 20.69 01a59398o0575o 0x000000  13.642857     7.55        4.54    17.35         4.64      1.82         7       0     7.55        4.54    17.35         4.64      1.82        7        0        0       0
59398.513609 18.356290 0.085543   165    13 o    0     1.19 299.61892 62.13773   181.94  8635.56  1.96 1.66 -82.4 -0.440    19.65 20.72 01a59398o0582o 0x000030  12.692308   272.81        4.56   979.47       261.78   5099.65         7       0    -1.77        4.82    15.60         4.50      1.41        6        0        1       0
59398.548755 18.292405 0.093063   175    15 o    0     1.24 299.61892 62.13773   123.63  8547.96  2.00 1.70 -82.9 -0.438    19.68 20.83 01a59398o0657o 0x400110  11.666667     5.59        5.61    26.33         7.04      2.89         7       0     5.59        5.61    26.33         7.04      2.89        7        0        0       0
59398.577171 17.430723      NaN   171    72 o    0     3.95 299.61892 62.13773   110.34  8660.16  2.05 1.76 -78.9 -0.433    19.62 20.77 01a59398o0718o 0x500832   2.375000  2118.23       11.33  1968.59       526.13   8405.25         7       0    28.71       21.05     0.71         0.35      0.00        2        1        4       0
59402.502048 18.566153 0.111767   136    14 o    0     0.71 299.61892 62.13773  5179.53  2403.23  2.03 2.02 -66.4 -0.411    19.62 20.87 01a59402o0561o 0x080030   9.714286    21.02        4.34    35.59         9.51      8.83         7       0     9.76        4.65    13.87         4.00      1.61        6        1        0       0
59402.505273 18.323878 0.089414   170    14 o    0     0.81 299.61892 62.13773  5197.34  2439.77  2.14 2.09 -86.3 -0.404    19.60 20.84 01a59402o0568o 0x000030  12.142857   501.21        4.74  1201.26       321.05   9868.57         7       0     5.95        5.16     9.04         2.61      0.56        6        0        1       0
59402.540147 18.243872 0.083062   183    14 o    0     1.01 299.61892 62.13773  5146.63  2360.09  2.00 1.94   0.8 -0.411    19.68 20.83 01a59402o0643o 0x000030  13.071429    25.10        4.55    85.53        22.86     33.81         7       0     4.51        4.78     5.95         1.72      0.27        6        0        1       0
59402.567979 18.323878 0.083027   170    13 o    0     0.92 299.61892 62.13773  5139.69  2474.12  2.15 2.06  -3.4 -0.404    19.63 20.84 01a59402o0703o 0x000000  13.076923     7.01        4.76    20.11         5.38      2.46         7       0     1.13        5.11    12.39         3.58      0.98        6        1        0       0
59406.422048 18.186107 0.073132   193    13 o    0     0.94 299.61892 62.13773  5337.33  8169.22  1.93 1.77  -6.3 -0.406    19.67 20.84 01a59406o0387o 0x880010  14.846154    -0.21        4.30    22.96         6.14      3.81         7       0    -5.53        4.56    15.94         4.60      2.09        6        1        0       0
59406.427252 18.410251 0.076071   157    11 o    0     2.08 299.61892 62.13773  5317.96  8135.31  1.84 1.76 -57.7 -0.429    19.65 20.83 01a59406o0398o 0x800000  14.272727     1.72        4.91    14.57         3.89      1.06         7       0     1.72        4.91    14.57         3.89      1.06        7        0        0       0
59406.451218 17.883650 0.123476   255    29 o    0     0.78 299.61892 62.13773  5367.54  8212.26  1.87 1.74 -63.3 -0.427    18.83 19.86 01a59406o0449o 0x800000   8.793103    -5.43        9.16    20.57         5.50      0.67         7       0    -6.27        9.84    22.47         6.49      0.79        6        0        1       0
59406.453070 18.311179 0.145186   172    23 o    0     0.68 299.61892 62.13773  5388.73  8095.47  1.87 1.75 -63.5 -0.426    18.89 19.95 01a59406o0453o 0x800000   7.478261     2.89        7.51    16.56         4.43      0.79         7       0     2.89        7.51    16.56         4.43      0.79        7        0        0       0
59410.476957 18.481707 0.103403   147    14 o    0     1.11 299.61892 62.13773  8180.83  6625.90  2.68 2.47  88.0 -0.391    19.52 21.07 01a59410o0509o 0x082030  10.500000   554.86        4.46   938.49       250.82   6474.92         7       0   -16.00        6.00     6.98         2.47      0.34        4        1        2       0
59410.512412 17.845990 0.057577   264    14 o    0    10.45 299.61892 62.13773  8207.10  6660.70  2.92 2.73  89.7 -0.356    19.35 20.89 01a59410o0585o 0x500221  18.857143    23.77        4.78    18.84         5.03      2.06         7       0    24.48        5.22    20.56         5.93      2.45        6        0        1       0
59410.516110 18.649074 0.146488   126    17 o    0     1.17 299.61892 62.13773  8143.29  6585.05  2.96 2.81 -88.2 -0.371    19.30 20.89 01a59410o0593o 0x400230   7.411765   645.93        5.04   745.58       199.26   3097.25         7       0   -24.15        7.07    21.28         7.52      2.19        4        0        3       0
59410.522683 16.726921 0.017607   740    12 o    0   103.07 299.61892 62.13773  8130.42  6703.97  2.61 2.47 -90.0 -0.387    19.41 20.92 01a59410o0607o 0x180011  61.666667     0.92        4.95    25.93         6.93      3.74         7       0    12.49        6.12    19.64         6.21      1.80        5        1        1       0
59414.405065 18.169360 0.105250   196    19 o    0     0.91 299.61892 62.13773  2377.69  3913.94  1.84 1.82 -62.2 -0.419    19.18 19.67 01a59414o0356o 0x001030  10.315789   550.24        6.79   989.24       264.39   4029.81         7       0    15.14        7.61    23.50         6.78      1.74        6        0        1       0
59414.440375 18.349730 0.353191   166    54 o    0     0.64 299.61892 62.13773  2354.18  3881.91  1.87 1.79 -13.4 -0.411    18.02 18.20 01a59414o0431o 0x100002   3.074074    -4.99       17.95    49.54        13.24      0.92         7       0    26.42       25.11    45.61        18.62      0.88        3        0        4       0
59414.458252 18.657725 0.243205   125    28 o    0     1.14 299.61892 62.13773  8135.33  6587.03  2.11 2.03  18.8 -0.399    18.69 19.14 01a59414o0469o 0x000000   4.464286    20.32       10.25    20.61         5.51      0.63         7       0    18.20       11.02    21.63         6.24      0.70        6        0        1       0
59414.461480 18.649074 0.163722   126    19 o    0     0.79 299.61892 62.13773  8118.70  6704.27  2.04 2.02  11.1 -0.407    19.33 20.08 01a59414o0476o 0x000000   6.631579     8.72        5.83    23.21         6.20      2.07         7       0     8.72        5.83    23.21         6.20      2.07        7        0        0       0
59416.476987 14.612082      NaN -1908  1730 o    0     0.80 299.61892 62.13773  6786.16  1639.50  2.24 2.16 -53.2 -0.416    14.07 13.91 02a59416o0500o 0x900002  -1.102890  -525.65      669.24  1577.28       421.55      0.65         7       0 -1227.00     1763.00      NaN          NaN       NaN        1        0        6       0
59416.511830 17.293839      NaN   145    98 o    0     0.89 299.61892 62.13773  6799.31  1521.81  1.98 1.92 -58.2 -0.432    17.06 17.13 02a59416o0575o 0x900002   1.479592    34.05       35.75    83.14        22.22      0.75         7       0    65.46       52.70     7.64         3.12      0.01        3        0        4       0
59418.429825 18.452558 0.165377   151    23 o    0     0.63 299.61892 62.13773  6996.72   683.57  2.07 2.00  86.4 -0.411    19.03 19.28 01a59418o0417o 0x002000   6.565217     0.26        8.63    19.22         5.14      0.57         7       0    -0.20        9.15    20.93         6.04      0.68        6        0        1       0
59418.433517 18.836735 0.245827   106    24 o    0     0.76 299.61892 62.13773  7016.60   721.40  2.19 2.13  70.1 -0.399    18.97 19.28 01a59418o0425o 0x400110   4.416667    17.62        7.81    50.89        13.60      5.34         7       0     6.43        8.26    34.28         9.90      2.95        6        0        1       0
59418.439516 18.566153 0.167650   136    21 o    0     1.13 299.61892 62.13773  6962.40   644.76  2.06 2.05 -62.8 -0.400    19.03 19.28 01a59418o0438o 0x082010   6.476190     4.51        7.93    44.87        11.99      4.65         7       0    -9.19        8.63    32.05         9.25      2.38        6        1        0       0
59418.449660 18.826541 0.273971   107    27 o    0     0.71 299.61892 62.13773  6948.40   761.51  2.10 1.99  88.8 -0.416    19.03 19.28 01a59418o0460o 0x400110   3.962963    15.33        8.31    36.79         9.83      2.83         7       0    15.33        8.31    36.79         9.83      2.83        7        0        0       0
59420.409347       NaN      NaN     0     0 o    0     0.00 299.61892 62.13773    79.17  6196.30  2.40 1.75 -56.1 -0.336    17.68 18.54 02a59420o0368o 0x100002        NaN     0.00        0.00     0.00         0.00      0.00         7       0      NaN         NaN      NaN          NaN       NaN        0        0        7       0
59420.412550 15.858925      NaN    98   516 o    0     1.27 299.61892 62.13773    56.00  6152.22  2.18 1.72 -58.7 -0.380    16.83 17.34 02a59420o0375o 0x100002   0.189922   -11.37      193.75   449.08       120.02      0.91         7       0  -185.00      513.00      NaN          NaN       NaN        1        0        6       0
59420.418062 18.317510 0.165083   171    26 o    0     0.92 299.61892 62.13773   115.91  6230.16  2.25 1.76 -57.5 -0.379    18.82 19.22 02a59420o0387o 0x000000   6.576923     9.79        9.70    35.51         9.49      1.69         7       0     5.25       10.61    37.21        10.74      1.81        6        0        1       0
59420.451518 16.796601 0.076659   694    49 o    0    67.75 299.61892 62.13773   129.84  6103.22  2.21 1.70 -55.3 -0.389    18.95 19.31 02a59420o0459o 0x500a31  14.163265   313.43       20.81   342.12        91.44     44.90         7       0   292.00       52.00      NaN          NaN       NaN        1        0        6       0
59420.461591 18.504094 0.203576   144    27 o    0     0.81 299.61892 62.13773  9399.14  6083.23  2.26 1.96  35.1 -0.421    18.94 19.30 02a59420o0481o 0x000000   5.333333    10.72        9.88    18.33         4.90      0.44         7       0     7.00       10.51    14.65         4.23      0.31        6        0        1       0
59420.464792 18.511660 0.189814   143    25 o    0     0.66 299.61892 62.13773  9383.00  6044.09  2.12 2.05  78.9 -0.437    18.95 19.30 02a59420o0488o 0x000000   5.720000     8.63        8.94    17.08         4.57      0.48         7       0    10.52        9.70    17.65         5.10      0.53        6        0        1       0
59420.499956 18.243872 0.148325   183    25 o    0     0.65 299.61892 62.13773  9432.07  6123.93  2.13 2.08  59.0 -0.437    18.95 19.28 02a59420o0564o 0x000000   7.320000     6.00       10.07    13.99         3.74      0.26         7       0     6.16       10.85    15.32         4.42      0.31        6        0        1       0
59420.526929 18.424171 0.168114   155    24 o    0     1.17 299.61892 62.13773  9445.30  6008.13  2.16 2.07  36.4 -0.435    18.92 19.28 02a59420o0622o 0x000000   6.458333    -6.43        9.83    19.59         5.24      0.59         7       0    -1.91       10.55    15.64         4.52      0.43        6        0        1       0
59422.385080 17.862567 0.058463   260    14 o    0     6.74 299.61892 62.13773  3494.39  9877.96  2.44 2.35 -60.8 -0.395    19.13 20.08 01a59422o0185o 0x081010  18.571429    17.32        6.54    51.43        13.74      8.93         7       0   -10.05        7.79    13.36         4.22      0.65        5        1        1       0
59422.390869 18.474346 0.124713   148    17 o    0     1.22 299.61892 62.13773  3470.71  9843.35  2.49 2.19 -74.2 -0.397    19.19 20.09 01a59422o0196o 0x000000   8.705882    19.78        6.63    22.77         6.08      1.76         7       0    19.78        6.63    22.77         6.08      1.76        7        0        0       0
