ControlID          MJD   MJDbin       uJy     duJy   stdev X2norm Nclip Ngood Nexcluded     Mask         m       dm   __tmp_SN
        5 58074.271022 58074.50    26.756   13.067   19.80  1.145     0     2         5 0x002000 19.351837      NaN   2.047593
        5          NaN 58075.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58076.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58077.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58078.269179 58078.50    -7.000   17.000     NaN    NaN     0     1         7 0x002000 19.631075      NaN  -0.411765
        5          NaN 58079.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58080.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58081.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58082.288978 58082.50    90.000   83.000     NaN    NaN     0     1         3 0x002000 17.574501      NaN   1.084337
        5          NaN 58083.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58084.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58085.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58086.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58087.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58088.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58089.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58090.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58091.245618 58091.50   -33.760   43.894   25.91  0.089     0     4         0 0x000000 18.601195      NaN  -0.769129
        5          NaN 58092.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5          NaN 58093.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58094.254568 58094.50    15.000   15.556    4.24  0.037     0     2         2 0x002000 19.424832      NaN   0.964237
        5          NaN 58095.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58096.254797 58096.50   125.000   24.000     NaN    NaN     0     1         7 0x002000 18.657725 0.208461   5.208333
        5          NaN 58097.50       NaN      NaN     NaN    NaN     0     0         0 0x800000       NaN      NaN        NaN
        5 58098.266493 58098.50    19.049   21.864   32.53  1.053     0     2         5 0x002000 19.081038      NaN   0.871226
