          MJD          m        dm   uJy   duJy  F  err   chi/N         RA      Dec         x         y   maj   min   phi  apfit  mag5sig    Sky             Obs     Mask    __tmp_SN  c1_mean  c1_mean_err  c1_stdev  c1_stdev_err  c1_X2norm  c1_Nvalid  c1_Nnan  c2_mean  c2_mean_err  c2_stdev  c2_stdev_err  c2_X2norm  c2_Ngood  c2_Nclip  c2_Nmask  c2_Nnan
 58544.513145  19.696897       NaN     3     15  o    0    1.08  185.46033  4.48168   6111.13    470.54  3.04  2.81  -8.3 -0.444    19.35  21.06  01a58544o0574o 0x000000    0.200000    10.96         5.80     19.53          4.88       1.41          8        0    10.96         5.80     19.53          4.88       1.41         8         0         0        0
 58544.515101  19.696897       NaN    -2     16  o    0    1.21  185.46033  4.48168   6265.41  10180.71  3.38  2.99 -72.1 -0.444    19.37  21.13  01a58544o0578o 0x000000   -0.125000     9.61         6.21     16.34          4.08       0.86          8        0     9.61         6.21     16.34          4.08       0.86         8         0         0        0
 58544.521278  19.766969       NaN    -7     15  o    0    1.17  185.46033  4.48168   6052.82    390.85  2.99  2.76  -9.8 -0.440    19.40  21.13  01a58544o0591o 0x000000   -0.466667     8.49         5.36     20.28          5.07       1.73          8        0     8.49         5.36     20.28          5.07       1.73         8         0         0        0
 58544.523178  19.569016       NaN    -9     18  o    0    1.14  185.46033  4.48168   6206.94  10102.03  3.44  3.01 -75.2 -0.440    19.42  21.14  01a58544o0595o 0x000000   -0.500000     4.86         6.82     18.61          4.65       1.02          8        0     4.86         6.82     18.61          4.65       1.02         8         0         0        0
 58544.530182  19.841877       NaN   -27     14  o    0    1.27  185.46033  4.48168   6037.30    507.26  3.08  2.85  -8.0 -0.438    19.37  21.19  01a58544o0609o 0x000000   -1.928571     6.02         5.70     14.04          3.51       0.75          8        0     6.02         5.70     14.04          3.51       0.75         8         0         0        0
 58544.532312  19.631075       NaN   -22     17  o    0    1.01  185.46033  4.48168   6192.16  10219.04  3.49  3.04 -80.2 -0.435    19.44  21.18  01a58544o0613o 0x000000   -1.294118    -0.48         6.66     22.30          5.57       1.51          8        0    -0.48         6.66     22.30          5.57       1.51         8         0         0        0
 58552.490260  17.736543       NaN    94     66  o    0    0.98  185.46033  4.48168   6176.04   6251.39  3.00  2.90 -20.4 -0.431    17.80  19.42  01a58552o0578o 0x100002    1.424242   -14.27        24.62     49.60         12.40       0.45          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58552.499337  19.351140       NaN    -4     22  o    0    0.85  185.46033  4.48168   6196.12   6288.04  4.42  2.92  -1.6 -0.413    19.01  20.91  01a58552o0596o 0x000000   -0.181818     1.15         7.66     22.80          5.70       1.12          8        0     1.15         7.66     22.80          5.70       1.12         8         0         0        0
 58552.507776  19.256669       NaN    24     16  o    0    0.86  185.46033  4.48168   6139.03   6211.23  3.01  2.73  -3.2 -0.431    19.32  21.02  01a58552o0613o 0x000000    1.500000     2.56         5.71     16.63          4.16       0.99          8        0     2.56         5.71     16.63          4.16       0.99         8         0         0        0
 58552.516715  19.197966       NaN    22     18  o    0    1.14  185.46033  4.48168   6123.60   6327.10  3.16  3.13 -22.5 -0.418    19.13  21.00  01a58552o0631o 0x000000    1.222222   -10.62         6.36     22.61          5.65       1.51          8        0   -10.62         6.36     22.61          5.65       1.51         8         0         0        0
 58556.477435  19.384550       NaN    10     18  o    0    1.07  185.46033  4.48168   9989.33    341.59  3.27  3.12 -47.3 -0.432    19.45  21.27  01a58556o0542o 0x400110    0.555556     9.57         6.17     32.06          8.01       3.38          8        0    16.81         6.68     29.41          7.86       2.62         7         1         0        0
 58556.479437  19.384550       NaN    13     17  o    0    1.17  185.46033  4.48168  10103.80  10092.96  3.42  2.85 -89.0 -0.454    19.48  21.31  01a58556o0546o 0x000000    0.764706    -3.90         5.91     19.74          4.93       1.36          8        0    -3.90         5.91     19.74          4.93       1.36         8         0         0        0
 58556.485275  19.076453       NaN    37     16  o    0    1.43  185.46033  4.48168    252.40    494.69  3.05  2.98  28.6 -0.493    19.46  21.31  01a58556o0558o 0x000000    2.312500    -3.87         6.00     22.69          5.67       1.98          8        0    -3.87         6.00     22.69          5.67       1.98         8         0         0        0
 58556.486363  19.318728       NaN    14     18  o    0    1.18  185.46033  4.48168  10010.51    379.09  3.33  3.14 -66.7 -0.442    19.40  21.26  01a58556o0560o 0x000000    0.777778    -0.74         5.91     22.75          5.69       1.75          8        0    -0.74         5.91     22.75          5.69       1.75         8         0         0        0
 58556.488296  19.419021       NaN     8     18  o    0    1.02  185.46033  4.48168  10126.21  10131.09  3.30  2.82  89.5 -0.469    19.47  21.31  01a58556o0564o 0x000000    0.444444     2.99         6.16     15.96          3.99       0.75          8        0     2.99         6.16     15.96          3.99       0.75         8         0         0        0
 58556.489296  19.569016       NaN    -5     18  o    0    0.90  185.46033  4.48168    368.97  10251.73  2.92  2.66 -81.0 -0.500    19.47  21.36  01a58556o0566o 0x000000   -0.277778    -0.28         5.95     11.72          2.93       0.52          8        0    -0.28         5.95     11.72          2.93       0.52         8         0         0        0
 58556.494140  19.589310       NaN     2     17  o    0    1.05  185.46033  4.48168    273.84    532.64  2.99  2.88  26.9 -0.499    19.48  21.31  01a58556o0576o 0x000000    0.117647    -4.07         6.06     10.87          2.72       0.49          8        0    -4.07         6.06     10.87          2.72       0.49         8         0         0        0
 58556.494605  19.384550       NaN    10     18  o    0    0.99  185.46033  4.48168   9951.73    300.43  3.32  3.21 -56.5 -0.450    19.41  21.28  01a58556o0577o 0x000000    0.555556    -1.66         5.85     21.64          5.41       1.77          8        0    -1.66         5.85     21.64          5.41       1.77         8         0         0        0
 58556.496576  19.631075       NaN   -17     17  o    0    1.06  185.46033  4.48168  10066.06  10052.66  3.39  2.94  88.9 -0.454    19.43  21.32  01a58556o0581o 0x400110   -1.000000    -1.02         6.09     30.00          7.50       3.01          8        0    -1.02         6.09     30.00          7.50       3.01         8         0         0        0
 58556.498090  19.631075       NaN    -9     17  o    0    1.71  185.46033  4.48168    390.13  10289.86  3.01  2.84 -69.0 -0.480    19.43  21.36  01a58556o0584o 0x000000   -0.529412     0.95         6.52     16.68          4.17       0.76          8        0     0.95         6.52     16.68          4.17       0.76         8         0         0        0
 58556.502452  19.510313       NaN   -15     19  o    0    0.97  185.46033  4.48168    213.53    453.02  3.16  3.03  25.7 -0.485    19.43  21.33  01a58556o0593o 0x000000   -0.789474     9.63         6.37     11.04          2.76       0.36          8        0     9.63         6.37     11.04          2.76       0.36         8         0         0        0
 58556.503443  19.631075       NaN   -20     17  o    0    1.29  185.46033  4.48168   9933.51    418.14  3.30  3.17 -62.4 -0.439    19.41  21.28  01a58556o0595o 0x000000   -1.176471     3.19         6.44     15.77          3.94       0.76          8        0     3.19         6.44     15.77          3.94       0.76         8         0         0        0
 58556.505447  19.609992       NaN     4     16  o    0    1.63  185.46033  4.48168  10050.31  10169.56  3.48  3.07  89.1 -0.443    19.44  21.32  01a58556o0599o 0x000000    0.250000     4.30         6.43     22.62          5.65       1.67          8        0     4.30         6.43     22.62          5.65       1.67         8         0         0        0
 58556.506414  19.454622       NaN    12     16  o    0    1.14  185.46033  4.48168    331.86  10211.84  2.98  2.86 -75.0 -0.497    19.51  21.37  01a58556o0601o 0x000000    0.750000    -0.88         6.29     12.05          3.01       0.46          8        0    -0.88         6.29     12.05          3.01       0.46         8         0         0        0
 58556.511288  19.766969       NaN   -24     15  o    0    1.31  185.46033  4.48168    197.39    570.17  2.99  2.93  46.0 -0.500    19.45  21.32  01a58556o0611o 0x000000   -1.600000    -4.45         5.72     19.29          4.82       1.37          8        0    -4.45         5.72     19.29          4.82       1.37         8         0         0        0
 58556.515140  19.631075       NaN     0     17  o    0    1.14  185.46033  4.48168    313.11  10329.00  2.90  2.68 -78.8 -0.516    19.47  21.34  01a58556o0619o 0x000000    0.000000    -4.27         6.21     21.80          5.45       1.65          8        0    -4.27         6.21     21.80          5.45       1.65         8         0         0        0
 58560.460608  18.878500       NaN     6     32  o    0    1.00  185.46033  4.48168   2296.86   6316.25  2.90  2.77 -22.8 -0.479    18.74  19.72  01a58560o0520o 0x000000    0.187500     7.32        10.56     27.15          6.79       0.84          8        0    10.91        11.28     26.85          7.18       0.85         7         0         1        0
 58560.467906  19.014394       NaN   -19     30  o    0    0.93  185.46033  4.48168   2318.10   6354.45  2.79  2.71 -26.0 -0.498    18.73  19.73  01a58560o0535o 0x000000   -0.633333    -3.53        10.23     29.23          7.31       1.03          8        0    -3.53        10.23     29.23          7.31       1.03         8         0         0        0
 58560.482953  18.967180       NaN     4     30  o    0    1.10  185.46033  4.48168   2243.83   6390.84  2.78  2.69 -15.4 -0.492    18.75  19.73  01a58560o0567o 0x000000    0.133333     0.85        10.47     34.01          8.50       1.25          8        0     0.85        10.47     34.01          8.50       1.25         8         0         0        0
 58560.483413  18.900000       NaN    10     30  o    0    0.89  185.46033  4.48168   2261.58   6274.37  2.75  2.68 -16.6 -0.495    18.79  19.73  01a58560o0568o 0x000000    0.333333     8.47         9.55     26.34          6.58       0.90          8        0     8.47         9.55     26.34          6.58       0.90         8         0         0        0
 58566.466061  16.675346       NaN   236    180  o    0    0.85  185.46033  4.48168    531.88   4299.11  2.31  2.08 -55.2 -0.369    16.71  16.73  02a58566o0532o 0x100002    1.311111   -45.19        53.70    196.06         49.01       1.73          8        0      NaN          NaN       NaN           NaN        NaN         0         0         8        0
 58566.475217  17.829663       NaN    58     70  o    0    0.71  185.46033  4.48168    512.23   4260.19  2.28  2.10 -52.3 -0.367    17.58  17.56  02a58566o0550o 0x100002    0.828571   -40.65        22.13     62.65         15.66       1.08          8        0    -4.00        55.00       NaN           NaN        NaN         1         0         7        0
 58566.476191  18.349730       NaN    19     49  o    0    1.10  185.46033  4.48168  10217.33   4314.71  2.53  2.19 -56.5 -0.494    17.89  18.14  02a58566o0552o 0x002000    0.387755     8.84        16.43     37.45          9.36       0.64          8        0    23.88        20.92     30.57          9.67       0.38         5         0         3        0
